Date,Open,High,Low,Close,Volume
2023-05-30,346.1822,347.3796,342.0796,343.5027,72652200
2023-05-31,341.9226,344.1113,340.097,341.5496,65105400
2023-06-01,341.2944,346.8202,340.2442,345.4952,50488600
2023-06-02,347.2521,349.2445,345.4952,348.0864,53372100
2023-06-05,347.8704,350.8836,347.3011,348.3317,47266200
2023-06-06,347.7232,349.2347,346.3982,348.2728,41390400
2023-06-07,348.5575,350.5107,341.7361,342.3643,69225900
2023-06-08,342.6587,347.0754,342.4329,346.6141,47153900
2023-06-09,348.0667,351.0407,346.4964,347.9391,53196900
2023-06-12,349.5978,353.9164,348.6261,353.8182,44606500
2023-06-13,356.5665,357.3713,353.3668,356.537,57097800
2023-06-14,356.5468,359.4128,353.7496,359.1281,69525600
2023-06-15,357.862,364.8894,357.2436,363.4074,71138800
2023-06-16,365.8219,365.9495,360.6789,361.1205,80932000
2023-06-20,359.67,361.9993,357.6453,360.6037,49204700
2023-06-21,359.4634,359.8959,354.7655,355.6893,53378300
2023-06-22,354.4412,360.0434,354.0382,359.8861,47603000
2023-06-23,355.9941,358.6183,354.6279,356.3184,48922900
2023-06-26,355.7877,358.579,351.4534,351.5418,52685500
2023-06-27,353.0849,358.3136,352.3576,357.5862,49428100
2023-06-28,355.7681,360.2301,355.6894,358.2841,46498000
2023-06-29,357.9892,358.628,355.9252,357.5666,46151000
2023-06-30,361.2424,364.132,360.9279,363.0804,58712500
2023-07-03,363.7192,364.5644,362.6381,363.9354,19432900
2023-07-05,362.3727,365.6259,362.3334,363.9256,34460900
2023-07-06,360.2203,361.5963,358.2644,361.154,49374700
2023-07-07,360.9279,364.1221,359.7288,359.9549,47133700
2023-07-10,359.6797,360.751,357.1735,360.0728,48498800
2023-07-11,360.4955,362.3039,358.3627,361.8518,38214100
2023-07-12,365.9502,367.7685,363.9452,366.422,61975400
2023-07-13,369.5965,373.4689,369.0167,372.6433,46960000
2023-07-14,373.0758,376.2897,371.69,372.5648,55148500
2023-07-17,373.2822,376.9187,372.8006,376.0439,40868900
2023-07-18,375.4051,380.4864,373.4788,379.1203,55262000
2023-07-19,380.1817,381.3218,377.7049,379.0318,54093000
2023-07-20,376.044,377.5084,369.2722,370.2944,71941700
2023-07-21,372.6728,373.4001,368.7513,369.1837,60499600
2023-07-24,370.1568,371.1003,367.9159,369.7735,40380100
2023-07-25,370.4812,373.9408,370.4615,372.2798,38894400
2023-07-26,371.2379,372.7318,368.7415,371.0413,47075700
2023-07-27,376.4961,378.1079,368.8693,370.1568,63940200
2023-07-28,374.206,377.9212,373.695,376.899,56902900
2023-07-31,377.2037,378.275,375.7786,377.0956,44019900
2023-08-01,375.7491,376.9777,374.1569,376.2209,41060600
2023-08-02,372.7515,372.7515,366.7267,367.9651,72687100
2023-08-03,365.5571,369.4983,365.39,367.3753,47666400
2023-08-04,369.3017,371.6114,365.1541,365.6554,61702800
2023-08-07,367.4638,368.8496,365.1345,368.7513,37230400
2023-08-08,366.245,366.2647,362.4906,365.616,44726500
2023-08-09,365.901,366.0583,360.8394,361.5962,51150900
2023-08-10,364.6038,367.9356,360.7412,362.2646,72035300
2023-08-11,359.7092,361.6847,358.4315,359.9549,48707200
2023-08-14,359.1588,364.1123,358.4414,363.9944,42130800
2023-08-15,363.0214,363.8175,359.4635,360.1318,45539900
2023-08-16,359.5913,361.1245,356.2201,356.3184,53190500
2023-08-17,357.714,358.058,352.0136,352.4263,62604300
2023-08-18,349.1633,353.2421,348.6227,351.9841,61191400
2023-08-21,353.4486,358.3333,352.9866,357.6551,50696500
2023-08-22,360.2596,360.2694,356.456,357.144,44530200
2023-08-23,358.3234,363.8666,358.1072,362.7757,51770600
2023-08-24,366.2451,366.3434,354.8147,355.0211,66842500
2023-08-25,355.8565,359.4635,352.4263,357.773,69960500
2023-08-28,360.6921,361.3997,357.9991,360.466,40910000
2023-08-29,360.2694,368.6923,359.9451,368.3385,58492400
2023-08-30,368.4466,370.9725,367.4441,370.3926,41731500
2023-08-31,370.4713,373.2036,370.4025,371.5033,35730700
2023-09-01,373.8719,374.2945,369.626,371.1101,39801200
2023-09-05,370.3042,372.8006,369.3803,371.5819,32344200
2023-09-06,370.8055,371.1495,366.3041,368.3091,42998700
2023-09-07,363.8567,366.4514,362.8149,365.675,52060700
2023-09-08,365.6259,368.4172,365.2229,366.1861,35800100
2023-09-11,369.2132,371.0118,367.2476,370.5008,39936600
2023-09-12,368.8299,370.4811,366.1075,366.3925,41391000
2023-09-13,366.6284,369.3902,365.4981,367.7881,46300700
2023-09-14,369.5376,371.7784,367.4736,370.7956,48039400
2023-09-15,369.4589,369.8619,363.5127,364.4464,69811200
2023-09-18,363.5075,365.9386,363.222,364.8264,36903500
2023-09-19,363.5075,364.8461,361.0271,364.0488,37621700
2023-09-20,365.1119,365.4662,358.724,358.8027,45514200
2023-09-21,355.1216,355.909,352.0605,352.2278,69734800
2023-09-22,353.97,356.1058,351.9621,352.277,51589700
2023-09-25,351.3125,354.0389,350.3282,353.9503,39168000
2023-09-26,351.3715,351.9129,347.651,348.6353,53657700
2023-09-27,349.7869,351.3617,345.8302,349.4523,56066000
2023-09-28,348.5368,354.5015,347.6805,352.3755,56453300
2023-09-29,355.8499,357.2377,351.4011,352.6314,64829600
2023-10-02,352.8972,356.972,352.2869,355.5744,51625100
2023-10-03,353.1334,355.3283,347.7199,349.3341,60478500
2023-10-04,350.1708,354.9346,349.7082,354.0881,54786700
2023-10-05,354.0783,354.4818,349.5507,353.0448,45897400
2023-10-06,350.0526,360.1512,349.2652,358.9602,75049100
2023-10-09,356.598,361.3323,355.1019,360.791,45304800
2023-10-10,361.1256,365.4366,360.6236,362.789,46968800
2023-10-11,364.1178,365.5646,362.3953,365.3776,38215100
2023-10-12,365.8796,367.8579,361.7162,364.1079,49587900
2023-10-13,364.7378,365.3185,358.1334,359.5311,52469900
2023-10-16,360.85,364.6493,360.7024,363.5961,44201100
2023-10-17,360.0527,364.0981,357.9366,362.4051,50999100
2023-10-18,359.915,362.1197,356.3224,357.6512,54280500
2023-10-19,359.0685,360.2594,353.5074,354.3047,72274200
2023-10-20,353.8026,354.3735,348.7927,349.0191,72559700
2023-10-23,347.7003,353.6058,345.5939,350.0723,60665200
2023-10-24,351.8833,354.2456,350.1904,353.4778,47082100
2023-10-25,351.0861,351.2633,344.2455,344.8262,71190500
2023-10-26,343.6254,344.5605,336.962,338.2513,78621400
2023-10-27,340.9777,343.3498,338.6647,339.8754,63476700
2023-10-30,342.3557,345.0231,340.9974,343.7042,55298500
2023-10-31,343.7337,345.7219,341.1647,345.3478,47671900
2023-11-01,346.1845,351.903,346.0861,351.342,58992700
2023-11-02,355.8499,357.9562,354.6294,357.72,58162400
2023-11-03,359.0094,363.2122,358.7831,361.9229,53280500
2023-11-06,362.6905,363.9602,361.1354,363.3992,38848700
2023-11-07,364.4425,367.7004,363.2417,366.8343,50777400
2023-11-08,367.2083,367.9072,364.787,367.0705,35663400
2023-11-09,367.7595,368.9013,363.7536,364.2457,53859400
2023-11-10,365.9681,372.5824,365.4366,372.4347,58309800
2023-11-13,370.8599,372.3265,369.3343,371.2733,40733500
2023-11-14,377.671,380.1809,377.1493,379.2655,67792600
2023-11-15,381.1553,381.6474,378.1927,379.551,54141400
2023-11-16,378.7832,380.112,377.5234,379.8758,45343500
2023-11-17,379.1474,380.9781,378.2419,379.9644,46571900
2023-11-20,379.9742,385.2499,379.9742,384.5904,44429600
2023-11-21,382.8876,383.1041,380.6139,382.356,43337000
2023-11-22,384.423,386.8837,382.9171,383.9211,44121000
2023-11-24,383.5175,384.1081,382.3856,383.3798,15718800
2023-11-27,382.8876,384.9939,382.1691,383.0451,34139700
2023-11-28,382.297,384.6297,381.9427,384.049,35491100
2023-11-29,386.5097,387.9369,383.3305,383.675,38811700
2023-11-30,383.9407,384.4033,379.7478,382.7104,52834400
2023-12-01,381.6474,384.3935,379.9939,383.8029,40490100
2023-12-04,380.0136,380.5156,376.6376,380.24,51186900
2023-12-05,378.3403,382.3857,378.1632,381.1947,42933000
2023-12-06,384.1277,384.2262,378.6454,378.9899,41994100
2023-12-07,381.9624,385.112,380.8698,384.2852,49593500
2023-12-08,382.5529,386.4408,382.3659,385.9979,46687500
2023-12-11,385.5747,389.5609,385.368,389.2952,41198000
2023-12-12,389.3345,392.5137,388.2026,392.3956,39221200
2023-12-13,393.3306,397.996,392.5629,397.3857,55408100
2023-12-14,398.6063,399.9055,394.0393,397.0413,55447800
2023-12-15,397.8189,400.1418,397.2185,398.9606,62896600
2023-12-18,399.3532,402.371,399.0277,401.4735,46610000
2023-12-19,401.9272,403.6432,401.7398,403.5248,35711900
2023-12-20,402.726,404.8168,397.351,397.5285,54042400
2023-12-21,401.4538,402.519,398.8995,402.154,45568900
2023-12-22,403.3671,404.3237,400.8818,402.7556,34314000
2023-12-26,403.6136,405.8918,403.515,405.2212,22722500
2023-12-27,405.5034,406.3323,404.6449,406.0461,31980500
2023-12-28,407.2006,407.4473,405.4935,405.8487,27029200
2023-12-29,405.829,406.1842,402.178,404.0923,42662100
2024-01-02,400.4611,400.7078,394.9354,397.2542,58026900
2024-01-03,394.6295,395.6853,392.6165,393.0507,47002800
2024-01-04,391.1857,394.2939,390.8107,391.0278,39432800
2024-01-05,391.1956,394.2643,390.1003,391.4916,44922800
2024-01-08,392.7151,399.869,392.5671,399.5829,42473800
2024-01-09,396.5832,401.2999,396.3859,400.3723,39132900
2024-01-10,400.6881,404.0923,399.8,403.0858,33962800
2024-01-11,404.3588,405.7501,398.8823,403.9246,54536200
2024-01-12,404.9606,405.7994,402.7405,404.1318,39595000
2024-01-16,402.8984,405.6711,401.438,404.0923,43903000
2024-01-17,400.7867,402.1879,397.5798,401.8129,54386000
2024-01-18,405.0791,408.0985,403.7371,407.5164,59562500
2024-01-19,409.7168,415.7557,409.1346,415.5978,70325100
2024-01-22,417.7982,419.1007,415.5385,416.1405,44880600
2024-01-23,416.8313,418.0845,414.9959,417.8674,33003800
2024-01-24,421.7748,424.1529,419.6928,420.1862,46948000
2024-01-25,422.6826,423.3536,418.3607,420.6993,44367200
2024-01-26,418.8146,420.5611,417.5417,418.193,37137000
2024-01-29,418.6469,422.6728,417.9956,422.4754,38694700
2024-01-30,421.4394,422.0117,418.7554,419.6632,36739000
2024-01-31,415.2722,417.2654,411.266,411.4436,64010600
2024-02-01,413.2395,416.7819,412.2725,416.2885,51008600
2024-02-02,418.1831,424.5377,417.1865,423.324,59602400
2024-02-05,423.3832,423.9161,419.3672,422.7715,39889200
2024-02-06,423.9161,424.518,419.5843,421.9229,35846100
2024-02-07,424.7055,427.0935,423.403,426.2646,37712700
2024-02-08,426.3829,427.8137,425.7021,427.0539,29889900
2024-02-09,428.1887,432.0469,427.3993,431.2574,36943900
2024-02-12,431.149,433.3198,428.8893,429.5702,33203300
2024-02-13,421.617,425.5541,419.6928,422.8701,64491700
2024-02-14,425.5443,427.9026,423.1958,427.4783,45092700
2024-02-15,428.169,429.2149,425.6133,428.7512,38796100
2024-02-16,429.1261,429.2248,424.1529,424.8634,53716500
2024-02-20,422.8701,424.3799,417.8871,421.6565,53999500
2024-02-21,418.9232,420.0579,416.0419,419.9691,49779000
2024-02-22,428.7314,433.3,427.9617,432.264,53887800
2024-02-23,433.823,434.7506,430.0142,430.9911,39853900
2024-02-26,431.8001,432.7869,430.5766,430.764,33043200
2024-02-27,431.8693,432.185,429.2642,431.8002,33713200
2024-02-28,429.6589,430.8825,428.5439,429.501,32938800
2024-02-29,432.4219,434.2572,429.2544,433.1816,42495200
2024-03-01,434.0697,440.6612,434.0105,439.704,43853000
2024-03-04,439.704,440.1283,437.8884,438.1351,34325700
2024-03-05,435.096,435.1059,427.9026,430.2708,57917100
2024-03-06,434.4841,436.132,431.0996,432.9744,46234500
2024-03-07,436.5563,440.7993,435.017,439.5461,44526700
2024-03-08,439.9014,442.6939,432.5304,433.2014,72096000
2024-03-11,431.7114,432.8462,429.6689,431.593,45860000
2024-03-12,433.902,438.1351,430.6753,437.7799,55300900
2024-03-13,436.7833,436.803,433.3,434.4151,37928700
2024-03-14,435.6485,436.1715,430.6062,433.3198,52195200
2024-03-15,430.2905,433.0534,427.0046,428.169,73069800
2024-03-18,433.4876,435.77,432.0154,432.2526,47323800
2024-03-19,430.2469,433.7347,428.1522,433.3296,43004100
2024-03-20,434.5251,438.8033,432.8256,438.4674,43653500
2024-03-21,443.5164,443.9709,440.3448,440.5424,39345700
2024-03-22,440.0286,442.143,439.1788,441.0463,28253900
2024-03-25,438.25,440.9277,437.2521,439.4456,27789200
2024-03-26,440.9672,441.8861,437.7955,438.0228,34142000
2024-03-27,441.1055,441.2043,436.6494,439.5147,41359200
2024-03-28,439.4653,440.3151,438.3488,438.7046,36839600
2024-04-01,439.6531,442.1825,437.7264,439.6333,38729000
2024-04-02,434.8215,436.1554,432.796,435.8392,44259700
2024-04-03,433.7149,438.6947,433.7051,436.8174,39949800
2024-04-04,440.9968,441.6094,429.9109,430.1381,57267700
2024-04-05,431.5609,437.8746,430.7507,435.2068,54744600
2024-04-08,436.1356,437.2126,433.952,435.3353,28144900
2024-04-09,437.6671,437.9438,432.2131,436.9459,39443600
2024-04-10,431.7783,433.9916,431.0669,433.132,61502200
2024-04-11,434.9994,440.9969,432.7269,440.0483,45474600
2024-04-12,435.8293,436.9557,431.6598,433.0331,53665000
2024-04-15,436.7779,436.8668,425.0695,425.9093,63453600
2024-04-16,425.7512,428.577,424.5656,425.9488,47619000
2024-04-17,427.9249,427.9447,419.8229,420.7516,56880500
2024-04-18,421.3939,423.123,417.7776,418.3507,46549400
2024-04-19,417.1749,417.6986,408.1343,409.6954,75231000
2024-04-22,412.3236,416.1474,408.9939,413.8156,47807700
2024-04-23,415.7423,421.1864,413.865,419.9909,44384700
2024-04-24,423.0835,424.5952,419.1313,421.4137,48440300
2024-04-25,414.2305,420.2379,413.1437,419.3783,57392200
2024-04-26,422.5104,427.3815,421.8188,425.85,41874900
2024-04-29,427.9546,428.577,424.8422,427.5791,30022200
2024-04-30,425.9982,427.3913,419.4375,419.5166,43665900
2024-05-01,418.0938,425.0003,415.6336,416.4833,52251700
2024-05-02,420.2181,422.6981,415.6039,421.799,36559000
2024-05-03,429.2489,431.2645,427.4506,430.2765,48515300
2024-05-06,432.0747,435.0784,431.304,434.9895,30227200
2024-05-07,435.4341,436.6889,434.3275,435.0587,30996100
2024-05-08,432.4404,436.2048,432.3218,434.8018,24896700
2024-05-09,435.0685,436.3233,433.2208,435.7502,24580100
2024-05-10,437.2522,439.001,435.2365,436.7779,27116600
2024-05-13,438.6848,438.7836,436.3727,437.7856,22994200
2024-05-14,437.3608,441.1351,437.1731,440.6016,34478300
2024-05-15,443.0717,447.7353,441.56,447.4883,41464700
2024-05-16,447.3006,449.257,446.4114,446.5793,34780400
2024-05-17,446.7078,447.3105,444.1685,446.362,35803700
2024-05-20,446.5794,450.1363,446.3916,449.4743,24474200
2024-05-21,447.6267,450.5414,447.4291,450.3537,23167700
2024-05-22,450.6105,451.3615,447.6661,450.2647,25120000
2024-05-23,455.0469,455.0765,446.4509,448.2392,40899200
2024-05-24,449.8498,453.7427,448.1503,452.478,29669500
2024-05-28,453.6933,454.2466,451.233,454.1873,26216800
2024-05-29,450.0375,452.7645,449.8991,450.986,29739200
2024-05-30,450.0572,450.1956,444.8304,446.1544,30536800
2024-05-31,446.3817,447.0734,437.7659,445.3245,55941300
2024-06-03,449.1384,450.1363,442.5481,447.7156,32997500
2024-06-04,447.4587,450.1363,445.7395,448.9407,23767400
2024-06-05,452.5076,458.0703,448.9803,457.9913,33817400
2024-06-06,458.6731,458.9893,456.6674,457.8333,21966800
2024-06-07,457.4676,460.1749,456.3215,457.4281,25829700
2024-06-10,456.3017,459.6314,456.0152,459.2757,20660800
2024-06-11,458.0012,462.5462,456.5092,462.4276,22053300
2024-06-12,466.3502,470.8063,465.6586,468.4844,34532600
2024-06-13,472.0117,472.6737,468.7512,471.0237,25859000
2024-06-14,470.8261,473.5334,470.3617,473.4642,23372600
2024-06-17,473.7309,481.0425,472.4267,479.264,37054500
