Date,capital_100,fijo_10k,riesgo_1pct_atr,riesgo_2pct_atr,apalancado_x2
2019-01-31,2.62457,2.08932,1.41265,1.86848,5.37516
2019-02-01,2.62457,2.08932,1.41265,1.86848,5.37516
2019-02-04,2.62457,2.08932,1.41265,1.86848,5.37516
2019-02-05,2.62457,2.08932,1.41265,1.86848,5.37516
2019-02-06,2.62457,2.08932,1.41265,1.86848,5.37516
2019-02-07,2.62457,2.08932,1.41265,1.86848,5.37516
2019-02-08,2.62457,2.08932,1.41265,1.86848,5.37516
2019-02-11,2.62457,2.08932,1.41265,1.86848,5.37516
2019-02-12,2.62457,2.08932,1.41265,1.86848,5.37516
2019-02-13,2.62457,2.08932,1.41265,1.86848,5.37516
2019-02-14,2.62457,2.08932,1.41265,1.86848,5.37516
2019-02-15,2.62457,2.08932,1.41265,1.86848,5.37516
2019-02-19,2.62457,2.08932,1.41265,1.86848,5.37516
2019-02-20,2.62457,2.08932,1.41265,1.86848,5.37516
2019-02-21,2.62457,2.08932,1.41265,1.86848,5.37516
2019-02-22,2.62457,2.08932,1.41265,1.86848,5.37516
2019-02-25,2.62457,2.08932,1.41265,1.86848,5.37516
2019-02-26,2.62457,2.08932,1.41265,1.86848,5.37516
2019-02-27,2.62457,2.08932,1.41265,1.86848,5.37516
2019-02-28,2.62457,2.08932,1.41265,1.86848,5.37516
2019-03-01,2.62457,2.08932,1.41265,1.86848,5.37516
2019-03-04,2.62457,2.08932,1.41265,1.86848,5.37516
2019-03-05,2.62457,2.08932,1.41265,1.86848,5.37516
2019-03-06,2.62457,2.08932,1.41265,1.86848,5.37516
2019-03-07,2.62457,2.08932,1.41265,1.86848,5.37516
2019-03-08,2.62457,2.08932,1.41265,1.86848,5.37516
2019-03-11,2.62457,2.08932,1.41265,1.86848,5.37516
2019-03-12,2.62457,2.08932,1.41265,1.86848,5.37516
2019-03-13,2.62457,2.08932,1.41265,1.86848,5.37516
2019-03-14,2.62457,2.08932,1.41265,1.86848,5.37516
2019-03-15,2.62457,2.08932,1.41265,1.86848,5.37516
2019-03-18,2.62457,2.08932,1.41265,1.86848,5.37516
2019-03-19,2.62457,2.08932,1.41265,1.86848,5.37516
2019-03-20,2.62457,2.08932,1.41265,1.86848,5.37516
2019-03-21,2.62457,2.08932,1.41265,1.86848,5.37516
2019-03-22,2.62457,2.08932,1.41265,1.86848,5.37516
2019-03-25,2.62457,2.08932,1.41265,1.86848,5.37516
2019-03-26,2.62457,2.08932,1.41265,1.86848,5.37516
2019-03-27,2.62457,2.08932,1.41265,1.86848,5.37516
2019-03-28,2.62457,2.08932,1.41265,1.86848,5.37516
2019-03-29,2.62457,2.08932,1.41265,1.86848,5.37516
2019-04-01,2.62457,2.08932,1.41265,1.86848,5.37516
2019-04-02,2.62457,2.08932,1.41265,1.86848,5.37516
2019-04-03,2.62457,2.08932,1.41265,1.86848,5.37516
2019-04-04,2.62457,2.08932,1.41265,1.86848,5.37516
2019-04-05,2.62457,2.08932,1.41265,1.86848,5.37516
2019-04-08,2.62457,2.08932,1.41265,1.86848,5.37516
2019-04-09,2.62457,2.08932,1.41265,1.86848,5.37516
2019-04-10,2.62457,2.08932,1.41265,1.86848,5.37516
2019-04-11,2.62457,2.08932,1.41265,1.86848,5.37516
2019-04-12,2.62457,2.08932,1.41265,1.86848,5.37516
2019-04-15,2.62457,2.08932,1.41265,1.86848,5.37516
2019-04-16,2.62457,2.08932,1.41265,1.86848,5.37516
2019-04-17,2.62457,2.08932,1.41265,1.86848,5.37516
2019-04-18,2.62457,2.08932,1.41265,1.86848,5.37516
2019-04-22,2.62457,2.08932,1.41265,1.86848,5.37516
2019-04-23,2.62457,2.08932,1.41265,1.86848,5.37516
2019-04-24,2.62457,2.08932,1.41265,1.86848,5.37516
2019-04-25,2.62457,2.08932,1.41265,1.86848,5.37516
2019-04-26,2.62457,2.08932,1.41265,1.86848,5.37516
2019-04-29,2.62457,2.08932,1.41265,1.86848,5.37516
2019-04-30,2.62457,2.08932,1.41265,1.86848,5.37516
2019-05-01,2.62457,2.08932,1.41265,1.86848,5.37516
2019-05-02,2.6127,2.0848,1.40932,1.86004,5.32655
2019-05-03,2.65436,2.10075,1.42105,1.8897,5.49645
2019-05-06,2.63812,2.09463,1.41651,1.87813,5.42915
2019-05-07,2.60806,2.08323,1.40809,1.85673,5.30544
2019-05-08,2.60872,2.08349,1.40823,1.8571,5.30814
2019-05-09,2.59468,2.07811,1.40528,1.84932,5.25099
2019-05-10,2.58412,2.07404,1.40305,1.84347,5.20824
2019-05-13,2.58412,2.07404,1.40305,1.84347,5.20824
2019-05-14,2.5975,2.07921,1.40527,1.84929,5.26219
2019-05-15,2.63419,2.09334,1.41132,1.86521,5.41084
2019-05-16,2.63402,2.09328,1.41129,1.86514,5.41016
2019-05-17,2.63402,2.09328,1.41129,1.86514,5.41016
2019-05-20,2.63402,2.09328,1.41129,1.86514,5.41016
2019-05-21,2.63402,2.09328,1.41129,1.86514,5.41016
2019-05-22,2.63402,2.09328,1.41129,1.86514,5.41016
2019-05-23,2.63402,2.09328,1.41129,1.86514,5.41016
2019-05-24,2.61728,2.08692,1.40859,1.85799,5.34138
2019-05-28,2.60744,2.08316,1.40699,1.85377,5.30121
2019-05-29,2.58599,2.07493,1.4035,1.84458,5.21399
2019-05-30,2.59686,2.07914,1.40528,1.84925,5.25784
2019-05-31,2.55543,2.06318,1.39852,1.83146,5.09007
2019-06-03,2.49917,2.04117,1.38924,1.80715,4.86593
2019-06-04,2.56954,2.06932,1.40103,1.83783,5.13995
2019-06-05,2.58863,2.07676,1.40417,1.84607,5.21635
2019-06-06,2.6092,2.0847,1.40753,1.85491,5.29924
2019-06-07,2.65959,2.10401,1.41573,1.87651,5.50392
2019-06-10,2.67603,2.11019,1.41837,1.88351,5.57195
2019-06-11,2.67603,2.11019,1.41837,1.88351,5.57195
2019-06-12,2.67603,2.11019,1.41837,1.88351,5.57195
2019-06-13,2.67603,2.11019,1.41837,1.88351,5.57195
2019-06-14,2.67603,2.11019,1.41837,1.88351,5.57195
2019-06-17,2.67603,2.11019,1.41837,1.88351,5.57195
2019-06-18,2.67603,2.11019,1.41837,1.88351,5.57195
2019-06-19,2.67603,2.11019,1.41837,1.88351,5.57195
2019-06-20,2.67603,2.11019,1.41837,1.88351,5.57195
2019-06-21,2.67603,2.11019,1.41837,1.88351,5.57195
2019-06-24,2.67603,2.11019,1.41837,1.88351,5.57195
2019-06-25,2.67603,2.11019,1.41837,1.88351,5.57195
2019-06-26,2.66937,2.10771,1.41707,1.88006,5.54424
2019-06-27,2.67957,2.11153,1.41906,1.88535,5.58662
2019-06-28,2.68302,2.11281,1.41973,1.88713,5.60099
2019-07-01,2.71923,2.12631,1.42678,1.90587,5.75217
2019-07-02,2.73,2.13027,1.42886,1.91142,5.79775
2019-07-03,2.75055,2.1378,1.43281,1.922,5.88502
2019-07-05,2.73036,2.13046,1.42895,1.91162,5.79863
2019-07-08,2.73036,2.13046,1.42895,1.91162,5.79863
2019-07-09,2.73036,2.13046,1.42895,1.91162,5.79863
2019-07-10,2.73036,2.13046,1.42895,1.91162,5.79863
2019-07-11,2.73036,2.13046,1.42895,1.91162,5.79863
2019-07-12,2.73036,2.13046,1.42895,1.91162,5.79863
2019-07-15,2.73036,2.13046,1.42895,1.91162,5.79863
2019-07-16,2.73036,2.13046,1.42895,1.91162,5.79863
2019-07-17,2.73036,2.13046,1.42895,1.91162,5.79863
2019-07-18,2.73036,2.13046,1.42895,1.91162,5.79863
2019-07-19,2.73036,2.13046,1.42895,1.91162,5.79863
2019-07-22,2.74454,2.13565,1.43242,1.92091,5.85883
2019-07-23,2.7625,2.14219,1.4368,1.93267,5.93552
2019-07-24,2.75057,2.13788,1.4339,1.92487,5.88427
2019-07-25,2.75057,2.13788,1.4339,1.92487,5.88427
2019-07-26,2.75057,2.13788,1.4339,1.92487,5.88427
2019-07-29,2.75057,2.13788,1.4339,1.92487,5.88427
2019-07-30,2.75057,2.13788,1.4339,1.92487,5.88427
2019-07-31,2.75057,2.13788,1.4339,1.92487,5.88427
2019-08-01,2.73082,2.13069,1.42947,1.91297,5.79975
2019-08-02,2.6906,2.11597,1.42041,1.88872,5.62893
2019-08-05,2.59553,2.08063,1.39881,1.83129,5.23114
2019-08-06,2.63187,2.09463,1.40724,1.85335,5.3776
2019-08-07,2.64608,2.10003,1.41051,1.86197,5.4357
2019-08-08,2.65667,2.10404,1.41294,1.86838,5.47921
2019-08-09,2.65667,2.10404,1.41294,1.86838,5.47921
2019-08-12,2.65667,2.10404,1.41294,1.86838,5.47921
2019-08-13,2.65667,2.10404,1.41294,1.86838,5.47921
2019-08-14,2.65667,2.10404,1.41294,1.86838,5.47921
2019-08-15,2.65667,2.10404,1.41294,1.86838,5.47921
2019-08-16,2.65667,2.10404,1.41294,1.86838,5.47921
2019-08-19,2.65667,2.10404,1.41294,1.86838,5.47921
2019-08-20,2.65667,2.10404,1.41294,1.86838,5.47921
2019-08-21,2.65667,2.10404,1.41294,1.86838,5.47921
2019-08-22,2.65667,2.10404,1.41294,1.86838,5.47921
2019-08-23,2.65667,2.10404,1.41294,1.86838,5.47921
2019-08-26,2.66515,2.10723,1.41413,1.87154,5.51419
2019-08-27,2.65953,2.10512,1.41334,1.86945,5.49091
2019-08-28,2.66905,2.1087,1.41468,1.87299,5.53021
2019-08-29,2.70985,2.12399,1.4204,1.88814,5.69933
2019-08-30,2.72306,2.12886,1.42223,1.893,5.75486
2019-09-03,2.72306,2.12886,1.42223,1.893,5.75486
2019-09-04,2.72306,2.12886,1.42223,1.893,5.75486
2019-09-05,2.72306,2.12886,1.42223,1.893,5.75486
2019-09-06,2.72306,2.12886,1.42223,1.893,5.75486
2019-09-09,2.72306,2.12886,1.42223,1.893,5.75486
2019-09-10,2.72306,2.12886,1.42223,1.893,5.75486
2019-09-11,2.72306,2.12886,1.42223,1.893,5.75486
2019-09-12,2.72306,2.12886,1.42223,1.893,5.75486
2019-09-13,2.72306,2.12886,1.42223,1.893,5.75486
2019-09-16,2.72306,2.12886,1.42223,1.893,5.75486
2019-09-17,2.72306,2.12886,1.42223,1.893,5.75486
2019-09-18,2.72306,2.12886,1.42223,1.893,5.75486
2019-09-19,2.72306,2.12886,1.42223,1.893,5.75486
2019-09-20,2.72306,2.12886,1.42223,1.893,5.75486
2019-09-23,2.7237,2.12909,1.42236,1.89334,5.75757
2019-09-24,2.68752,2.11581,1.41518,1.87423,5.60463
2019-09-25,2.71769,2.12704,1.42122,1.89022,5.73046
2019-09-26,2.70768,2.12336,1.41923,1.88493,5.68825
2019-09-27,2.67408,2.11095,1.41254,1.86715,5.54708
2019-09-30,2.69953,2.12046,1.41765,1.88066,5.65266
2019-10-01,2.67752,2.11231,1.41325,1.869,5.56046
2019-10-02,2.63148,2.09511,1.40401,1.84456,5.36924
2019-10-03,2.66036,2.10609,1.40987,1.85996,5.4871
2019-10-04,2.69953,2.12081,1.41776,1.88078,5.6487
2019-10-07,2.69047,2.11746,1.41595,1.87597,5.61076
2019-10-08,2.69047,2.11746,1.41595,1.87597,5.61076
2019-10-09,2.69047,2.11746,1.41595,1.87597,5.61076
2019-10-10,2.69047,2.11746,1.41595,1.87597,5.61076
2019-10-11,2.69047,2.11746,1.41595,1.87597,5.61076
2019-10-14,2.69047,2.11746,1.41595,1.87597,5.61076
2019-10-15,2.69047,2.11746,1.41595,1.87597,5.61076
2019-10-16,2.69047,2.11746,1.41595,1.87597,5.61076
2019-10-17,2.69047,2.11746,1.41595,1.87597,5.61076
2019-10-18,2.69047,2.11746,1.41595,1.87597,5.61076
2019-10-21,2.69047,2.11746,1.41595,1.87597,5.61076
2019-10-22,2.69047,2.11746,1.41595,1.87597,5.61076
2019-10-23,2.69047,2.11746,1.41595,1.87597,5.61076
2019-10-24,2.69047,2.11746,1.41595,1.87597,5.61076
2019-10-25,2.69047,2.11746,1.41595,1.87597,5.61076
2019-10-28,2.69047,2.11746,1.41595,1.87597,5.61076
2019-10-29,2.69047,2.11746,1.41595,1.87597,5.61076
2019-10-30,2.69047,2.11746,1.41595,1.87597,5.61076
2019-10-31,2.69047,2.11746,1.41595,1.87597,5.61076
2019-11-01,2.69047,2.11746,1.41595,1.87597,5.61076
2019-11-04,2.69047,2.11746,1.41595,1.87597,5.61076
2019-11-05,2.69047,2.11746,1.41595,1.87597,5.61076
2019-11-06,2.69047,2.11746,1.41595,1.87597,5.61076
2019-11-07,2.69047,2.11746,1.41595,1.87597,5.61076
2019-11-08,2.69047,2.11746,1.41595,1.87597,5.61076
2019-11-11,2.69047,2.11746,1.41595,1.87597,5.61076
2019-11-12,2.69047,2.11746,1.41595,1.87597,5.61076
2019-11-13,2.69047,2.11746,1.41595,1.87597,5.61076
2019-11-14,2.69047,2.11746,1.41595,1.87597,5.61076
2019-11-15,2.69047,2.11746,1.41595,1.87597,5.61076
2019-11-18,2.69047,2.11746,1.41595,1.87597,5.61076
2019-11-19,2.69047,2.11746,1.41595,1.87597,5.61076
2019-11-20,2.69047,2.11746,1.41595,1.87597,5.61076
2019-11-21,2.69047,2.11746,1.41595,1.87597,5.61076
2019-11-22,2.69047,2.11746,1.41595,1.87597,5.61076
2019-11-25,2.69047,2.11746,1.41595,1.87597,5.61076
2019-11-26,2.69047,2.11746,1.41595,1.87597,5.61076
2019-11-27,2.69047,2.11746,1.41595,1.87597,5.61076
2019-11-29,2.69047,2.11746,1.41595,1.87597,5.61076
2019-12-02,2.69047,2.11746,1.41595,1.87597,5.61076
2019-12-03,2.69047,2.11746,1.41595,1.87597,5.61076
2019-12-04,2.68899,2.11691,1.41555,1.87494,5.6046
2019-12-05,2.6943,2.11888,1.417,1.87865,5.62675
2019-12-06,2.72313,2.12958,1.4249,1.89875,5.74714
2019-12-09,2.71078,2.12504,1.42153,1.89013,5.695
2019-12-10,2.70852,2.12421,1.42091,1.88856,5.68551
2019-12-11,2.72286,2.12951,1.42483,1.89856,5.74574
2019-12-12,2.74319,2.13697,1.43037,1.91273,5.83151
2019-12-13,2.74035,2.13594,1.4296,1.91076,5.81947
2019-12-16,2.74035,2.13594,1.4296,1.91076,5.81947
2019-12-17,2.74035,2.13594,1.4296,1.91076,5.81947
2019-12-18,2.74035,2.13594,1.4296,1.91076,5.81947
2019-12-19,2.74035,2.13594,1.4296,1.91076,5.81947
2019-12-20,2.74035,2.13594,1.4296,1.91076,5.81947
2019-12-23,2.74035,2.13594,1.4296,1.91076,5.81947
2019-12-24,2.74035,2.13594,1.4296,1.91076,5.81947
2019-12-26,2.74035,2.13594,1.4296,1.91076,5.81947
2019-12-27,2.74035,2.13594,1.4296,1.91076,5.81947
2019-12-30,2.74035,2.13594,1.4296,1.91076,5.81947
2019-12-31,2.74035,2.13594,1.4296,1.91076,5.81947
2020-01-02,2.74035,2.13594,1.4296,1.91076,5.81947
2020-01-03,2.74035,2.13594,1.4296,1.91076,5.81947
2020-01-06,2.74035,2.13594,1.4296,1.91076,5.81947
2020-01-07,2.74035,2.13594,1.4296,1.91076,5.81947
2020-01-08,2.74035,2.13594,1.4296,1.91076,5.81947
2020-01-09,2.74035,2.13594,1.4296,1.91076,5.81947
2020-01-10,2.74035,2.13594,1.4296,1.91076,5.81947
2020-01-13,2.74035,2.13594,1.4296,1.91076,5.81947
2020-01-14,2.74035,2.13594,1.4296,1.91076,5.81947
2020-01-15,2.74035,2.13594,1.4296,1.91076,5.81947
2020-01-16,2.74035,2.13594,1.4296,1.91076,5.81947
2020-01-17,2.74035,2.13594,1.4296,1.91076,5.81947
2020-01-21,2.74035,2.13594,1.4296,1.91076,5.81947
2020-01-22,2.74035,2.13594,1.4296,1.91076,5.81947
2020-01-23,2.74035,2.13594,1.4296,1.91076,5.81947
2020-01-24,2.74035,2.13594,1.4296,1.91076,5.81947
2020-01-27,2.74035,2.13594,1.4296,1.91076,5.81947
2020-01-28,2.76156,2.14368,1.43484,1.92477,5.90952
2020-01-29,2.77551,2.14873,1.43827,1.93398,5.96922
2020-01-30,2.77551,2.14873,1.43827,1.93398,5.96922
2020-01-31,2.77551,2.14873,1.43827,1.93398,5.96922
2020-02-03,2.77551,2.14873,1.43827,1.93398,5.96922
2020-02-04,2.77551,2.14873,1.43827,1.93398,5.96922
2020-02-05,2.77551,2.14873,1.43827,1.93398,5.96922
2020-02-06,2.77551,2.14873,1.43827,1.93398,5.96922
2020-02-07,2.77551,2.14873,1.43827,1.93398,5.96922
2020-02-10,2.77551,2.14873,1.43827,1.93398,5.96922
2020-02-11,2.77551,2.14873,1.43827,1.93398,5.96922
2020-02-12,2.77551,2.14873,1.43827,1.93398,5.96922
2020-02-13,2.77551,2.14873,1.43827,1.93398,5.96922
2020-02-14,2.77551,2.14873,1.43827,1.93398,5.96922
2020-02-18,2.77551,2.14873,1.43827,1.93398,5.96922
2020-02-19,2.77551,2.14873,1.43827,1.93398,5.96922
2020-02-20,2.77551,2.14873,1.43827,1.93398,5.96922
2020-02-21,2.77551,2.14873,1.43827,1.93398,5.96922
2020-02-24,2.77049,2.14692,1.43732,1.93142,5.94764
2020-02-25,2.69516,2.11973,1.42299,1.89291,5.62419
2020-02-26,2.70905,2.12488,1.42568,1.90006,5.68216
2020-02-27,2.57339,2.07481,1.39951,1.8303,5.11311
2020-02-28,2.5754,2.07559,1.39991,1.83135,5.12106
2020-03-02,2.7083,2.12719,1.42639,1.90064,5.64959
2020-03-03,2.71557,2.12988,1.4278,1.90438,5.67995
2020-03-04,2.71557,2.12988,1.4278,1.90438,5.67995
2020-03-05,2.71557,2.12988,1.4278,1.90438,5.67995
2020-03-06,2.71557,2.12988,1.4278,1.90438,5.67995
2020-03-09,2.71557,2.12988,1.4278,1.90438,5.67995
2020-03-10,2.71557,2.12988,1.4278,1.90438,5.67995
2020-03-11,2.71557,2.12988,1.4278,1.90438,5.67995
2020-03-12,2.71557,2.12988,1.4278,1.90438,5.67995
2020-03-13,2.71557,2.12988,1.4278,1.90438,5.67995
2020-03-16,2.71557,2.12988,1.4278,1.90438,5.67995
2020-03-17,2.71557,2.12988,1.4278,1.90438,5.67995
2020-03-18,2.71557,2.12988,1.4278,1.90438,5.67995
2020-03-19,2.71557,2.12988,1.4278,1.90438,5.67995
2020-03-20,2.71557,2.12988,1.4278,1.90438,5.67995
2020-03-23,2.71557,2.12988,1.4278,1.90438,5.67995
2020-03-24,2.71557,2.12988,1.4278,1.90438,5.67995
2020-03-25,2.71557,2.12988,1.4278,1.90438,5.67995
2020-03-26,2.71557,2.12988,1.4278,1.90438,5.67995
2020-03-27,2.71557,2.12988,1.4278,1.90438,5.67995
2020-03-30,2.71557,2.12988,1.4278,1.90438,5.67995
2020-03-31,2.71557,2.12988,1.4278,1.90438,5.67995
2020-04-01,2.71557,2.12988,1.4278,1.90438,5.67995
2020-04-02,2.71557,2.12988,1.4278,1.90438,5.67995
2020-04-03,2.71557,2.12988,1.4278,1.90438,5.67995
2020-04-06,2.71557,2.12988,1.4278,1.90438,5.67995
2020-04-07,2.71557,2.12988,1.4278,1.90438,5.67995
2020-04-08,2.71557,2.12988,1.4278,1.90438,5.67995
2020-04-09,2.71557,2.12988,1.4278,1.90438,5.67995
2020-04-13,2.71557,2.12988,1.4278,1.90438,5.67995
2020-04-14,2.71557,2.12988,1.4278,1.90438,5.67995
2020-04-15,2.71557,2.12988,1.4278,1.90438,5.67995
2020-04-16,2.71557,2.12988,1.4278,1.90438,5.67995
2020-04-17,2.71557,2.12988,1.4278,1.90438,5.67995
2020-04-20,2.71557,2.12988,1.4278,1.90438,5.67995
2020-04-21,2.71557,2.12988,1.4278,1.90438,5.67995
2020-04-22,2.73849,2.13832,1.42943,1.90873,5.77581
2020-04-23,2.73265,2.13618,1.42901,1.90763,5.75117
2020-04-24,2.77574,2.15195,1.43206,1.91577,5.93257
2020-04-27,2.79807,2.16,1.43362,1.91994,6.028
2020-04-28,2.74537,2.14116,1.42997,1.91015,5.80093
2020-04-29,2.84272,2.17662,1.43683,1.92848,6.21235
2020-04-30,2.84155,2.17621,1.43675,1.92827,6.20724
2020-05-01,2.76146,2.14803,1.43127,1.91356,5.85734
2020-05-04,2.79365,2.15968,1.43353,1.9196,5.9939
2020-05-05,2.82533,2.17102,1.43573,1.92549,6.12981
2020-05-06,2.84649,2.17851,1.43718,1.92939,6.22163
2020-05-07,2.84649,2.17851,1.43718,1.92939,6.22163
2020-05-08,2.84649,2.17851,1.43718,1.92939,6.22163
2020-05-11,2.84649,2.17851,1.43718,1.92939,6.22163
2020-05-12,2.84649,2.17851,1.43718,1.92939,6.22163
2020-05-13,2.84649,2.17851,1.43718,1.92939,6.22163
2020-05-14,2.84649,2.17851,1.43718,1.92939,6.22163
2020-05-15,2.84649,2.17851,1.43718,1.92939,6.22163
2020-05-18,2.84649,2.17851,1.43718,1.92939,6.22163
2020-05-19,2.84649,2.17851,1.43718,1.92939,6.22163
2020-05-20,2.84649,2.17851,1.43718,1.92939,6.22163
2020-05-21,2.84649,2.17851,1.43718,1.92939,6.22163
2020-05-22,2.84649,2.17851,1.43718,1.92939,6.22163
2020-05-26,2.84649,2.17851,1.43718,1.92939,6.22163
2020-05-27,2.84649,2.17851,1.43718,1.92939,6.22163
2020-05-28,2.84649,2.17851,1.43718,1.92939,6.22163
2020-05-29,2.84649,2.17851,1.43718,1.92939,6.22163
2020-06-01,2.84649,2.17851,1.43718,1.92939,6.22163
2020-06-02,2.84649,2.17851,1.43718,1.92939,6.22163
2020-06-03,2.84649,2.17851,1.43718,1.92939,6.22163
2020-06-04,2.84649,2.17851,1.43718,1.92939,6.22163
2020-06-05,2.84649,2.17851,1.43718,1.92939,6.22163
2020-06-08,2.84649,2.17851,1.43718,1.92939,6.22163
2020-06-09,2.84649,2.17851,1.43718,1.92939,6.22163
2020-06-10,2.84649,2.17851,1.43718,1.92939,6.22163
2020-06-11,2.84649,2.17851,1.43718,1.92939,6.22163
2020-06-12,2.84649,2.17851,1.43718,1.92939,6.22163
2020-06-15,2.84649,2.17851,1.43718,1.92939,6.22163
2020-06-16,2.84649,2.17851,1.43718,1.92939,6.22163
2020-06-17,2.84649,2.17851,1.43718,1.92939,6.22163
2020-06-18,2.84649,2.17851,1.43718,1.92939,6.22163
2020-06-19,2.84649,2.17851,1.43718,1.92939,6.22163
2020-06-22,2.84649,2.17851,1.43718,1.92939,6.22163
2020-06-23,2.84649,2.17851,1.43718,1.92939,6.22163
2020-06-24,2.84649,2.17851,1.43718,1.92939,6.22163
2020-06-25,2.84649,2.17851,1.43718,1.92939,6.22163
2020-06-26,2.84649,2.17851,1.43718,1.92939,6.22163
2020-06-29,2.84649,2.17851,1.43718,1.92939,6.22163
2020-06-30,2.84649,2.17851,1.43718,1.92939,6.22163
2020-07-01,2.84649,2.17851,1.43718,1.92939,6.22163
2020-07-02,2.84649,2.17851,1.43718,1.92939,6.22163
2020-07-06,2.84649,2.17851,1.43718,1.92939,6.22163
2020-07-07,2.84649,2.17851,1.43718,1.92939,6.22163
2020-07-08,2.84649,2.17851,1.43718,1.92939,6.22163
2020-07-09,2.84649,2.17851,1.43718,1.92939,6.22163
2020-07-10,2.84649,2.17851,1.43718,1.92939,6.22163
2020-07-13,2.84649,2.17851,1.43718,1.92939,6.22163
2020-07-14,2.84649,2.17851,1.43718,1.92939,6.22163
2020-07-15,2.84649,2.17851,1.43718,1.92939,6.22163
2020-07-16,2.84649,2.17851,1.43718,1.92939,6.22163
2020-07-17,2.84649,2.17851,1.43718,1.92939,6.22163
2020-07-20,2.84649,2.17851,1.43718,1.92939,6.22163
2020-07-21,2.84649,2.17851,1.43718,1.92939,6.22163
2020-07-22,2.84649,2.17851,1.43718,1.92939,6.22163
2020-07-23,2.84649,2.17851,1.43718,1.92939,6.22163
2020-07-24,2.84649,2.17851,1.43718,1.92939,6.22163
2020-07-27,2.87669,2.18912,1.44056,1.93846,6.35368
2020-07-28,2.8663,2.18551,1.43941,1.93536,6.30778
2020-07-29,2.8663,2.18551,1.43941,1.93536,6.30778
2020-07-30,2.8663,2.18551,1.43941,1.93536,6.30778
2020-07-31,2.8663,2.18551,1.43941,1.93536,6.30778
2020-08-03,2.8663,2.18551,1.43941,1.93536,6.30778
2020-08-04,2.8663,2.18551,1.43941,1.93536,6.30778
2020-08-05,2.8663,2.18551,1.43941,1.93536,6.30778
2020-08-06,2.8663,2.18551,1.43941,1.93536,6.30778
2020-08-07,2.8663,2.18551,1.43941,1.93536,6.30778
2020-08-10,2.8663,2.18551,1.43941,1.93536,6.30778
2020-08-11,2.8663,2.18551,1.43941,1.93536,6.30778
2020-08-12,2.91244,2.20161,1.44559,1.95197,6.51083
2020-08-13,2.91908,2.20389,1.44647,1.95435,6.54052
2020-08-14,2.91565,2.20271,1.44601,1.95312,6.52516
2020-08-17,2.9495,2.21432,1.45049,1.96522,6.67669
2020-08-18,2.97789,2.22395,1.45421,1.9753,6.80522
2020-08-19,2.97598,2.2233,1.45396,1.97463,6.79645
2020-08-20,2.97598,2.2233,1.45396,1.97463,6.79645
2020-08-21,2.97598,2.2233,1.45396,1.97463,6.79645
2020-08-24,2.97598,2.2233,1.45396,1.97463,6.79645
2020-08-25,2.97598,2.2233,1.45396,1.97463,6.79645
2020-08-26,2.97598,2.2233,1.45396,1.97463,6.79645
2020-08-27,2.97598,2.2233,1.45396,1.97463,6.79645
2020-08-28,2.97598,2.2233,1.45396,1.97463,6.79645
2020-08-31,2.97598,2.2233,1.45396,1.97463,6.79645
2020-09-01,2.97598,2.2233,1.45396,1.97463,6.79645
2020-09-02,2.97598,2.2233,1.45396,1.97463,6.79645
2020-09-03,2.97598,2.2233,1.45396,1.97463,6.79645
2020-09-04,2.97598,2.2233,1.45396,1.97463,6.79645
2020-09-08,2.94968,2.21447,1.45126,1.9673,6.67637
2020-09-09,3.03633,2.24385,1.46022,1.99157,7.06862
2020-09-10,2.9758,2.22391,1.4541,1.9749,6.78676
2020-09-11,2.95515,2.21697,1.45198,1.96914,6.69257
2020-09-14,3.00661,2.23438,1.4573,1.98354,6.92567
2020-09-15,3.04923,2.24856,1.46163,1.99535,7.122
2020-09-16,3.05666,2.251,1.46238,1.99739,7.15671
2020-09-17,3.05666,2.251,1.46238,1.99739,7.15671
2020-09-18,3.05666,2.251,1.46238,1.99739,7.15671
2020-09-21,3.1138,2.26969,1.46717,2.01048,7.42426
2020-09-22,3.17165,2.28827,1.47195,2.02357,7.70013
2020-09-23,3.16622,2.28656,1.47151,2.02235,7.67379
2020-09-24,3.16622,2.28656,1.47151,2.02235,7.67379
2020-09-25,3.16622,2.28656,1.47151,2.02235,7.67379
2020-09-28,3.16622,2.28656,1.47151,2.02235,7.67379
2020-09-29,3.16622,2.28656,1.47151,2.02235,7.67379
2020-09-30,3.16622,2.28656,1.47151,2.02235,7.67379
2020-10-01,3.16622,2.28656,1.47151,2.02235,7.67379
2020-10-02,3.16622,2.28656,1.47151,2.02235,7.67379
2020-10-05,3.16622,2.28656,1.47151,2.02235,7.67379
2020-10-06,3.16622,2.28656,1.47151,2.02235,7.67379
2020-10-07,3.16622,2.28656,1.47151,2.02235,7.67379
2020-10-08,3.16622,2.28656,1.47151,2.02235,7.67379
2020-10-09,3.16622,2.28656,1.47151,2.02235,7.67379
2020-10-12,3.16622,2.28656,1.47151,2.02235,7.67379
2020-10-13,3.16622,2.28656,1.47151,2.02235,7.67379
2020-10-14,3.16622,2.28656,1.47151,2.02235,7.67379
2020-10-15,3.16622,2.28656,1.47151,2.02235,7.67379
2020-10-16,3.16622,2.28656,1.47151,2.02235,7.67379
2020-10-19,3.16622,2.28656,1.47151,2.02235,7.67379
2020-10-20,3.16297,2.28553,1.47118,2.02145,7.65803
2020-10-21,3.16052,2.28476,1.47093,2.02076,7.64618
